ENSG00000171791	ENSG00000126581	1
ENSG00000104903	ENSG00000109320	1
ENSG00000081237	ENSG00000141293	1
ENSG00000012779	ENSG00000103187	1
ENSG00000196419	ENSG00000141968	1
ENSG00000196419	ENSG00000079246	1
ENSG00000196419	ENSG00000020922	1
ENSG00000105229	ENSG00000138795	1
ENSG00000187098	ENSG00000138795	1
ENSG00000065978	ENSG00000111786	1
ENSG00000171681	ENSG00000141644	1
ENSG00000167670	ENSG00000141644	1
ENSG00000187098	ENSG00000131788	1
ENSG00000187098	ENSG00000100105	1
ENSG00000140350	ENSG00000131711	1
ENSG00000166508	ENSG00000085840	1
ENSG00000139687	ENSG00000166508	1
ENSG00000166508	ENSG00000006634	1
ENSG00000097046	ENSG00000166508	1
ENSG00000166508	ENSG00000135336	1
ENSG00000166508	ENSG00000115942	1
ENSG00000164815	ENSG00000166508	1
ENSG00000118058	ENSG00000084072	1
ENSG00000087074	ENSG00000118058	1
ENSG00000118058	ENSG00000118058	1
ENSG00000076864	ENSG00000130396	1
ENSG00000130396	ENSG00000110400	1
ENSG00000183091	ENSG00000138347	1
ENSG00000064300	ENSG00000142875	1
ENSG00000145335	ENSG00000064692	1
ENSG00000137497	ENSG00000088367	1
ENSG00000109320	ENSG00000107968	1
ENSG00000173039	ENSG00000131788	1
ENSG00000173039	ENSG00000163481	1
ENSG00000173039	ENSG00000104881	1
ENSG00000135486	ENSG00000168496	1
ENSG00000134954	ENSG00000204209	1
ENSG00000105221	ENSG00000157500	1
ENSG00000157557	ENSG00000185324	1
ENSG00000085733	ENSG00000162105	1
ENSG00000115935	ENSG00000085733	1
ENSG00000185338	ENSG00000182578	1
ENSG00000157933	ENSG00000100603	1
ENSG00000105976	ENSG00000174842	1
ENSG00000176165	ENSG00000117139	1
ENSG00000141968	ENSG00000106462	1
ENSG00000149923	ENSG00000162924	1
ENSG00000116329	ENSG00000198932	1
ENSG00000197879	ENSG00000110395	1
ENSG00000138698	ENSG00000067560	1
ENSG00000196092	ENSG00000106829	1
ENSG00000198807	ENSG00000117139	1
ENSG00000160145	ENSG00000145730	1
ENSG00000121879	ENSG00000117461	1
ENSG00000008710	ENSG00000118762	1
ENSG00000118762	ENSG00000118762	1
ENSG00000144935	ENSG00000118762	1
ENSG00000182255	ENSG00000075711	1
ENSG00000136273	ENSG00000132646	1
ENSG00000127329	ENSG00000081026	1
ENSG00000108946	ENSG00000188191	1
ENSG00000188191	ENSG00000121057	1
ENSG00000151422	ENSG00000144747	1
ENSG00000100030	ENSG00000117650	1
ENSG00000204628	ENSG00000130956	1
ENSG00000204628	ENSG00000035681	1
ENSG00000160255	ENSG00000204628	1
ENSG00000140992	ENSG00000067606	1
ENSG00000067606	ENSG00000113645	1
ENSG00000177105	ENSG00000242173	1
ENSG00000144566	ENSG00000029725	1
ENSG00000156973	ENSG00000116473	1
ENSG00000138698	ENSG00000116473	1
ENSG00000237441	ENSG00000127314	1
ENSG00000139618	ENSG00000051180	1
ENSG00000051180	ENSG00000111247	1
ENSG00000051180	ENSG00000100206	1
ENSG00000105856	ENSG00000139687	1
ENSG00000139687	ENSG00000126602	1
ENSG00000139687	ENSG00000275700	1
ENSG00000135363	ENSG00000073614	1
ENSG00000135363	ENSG00000135363	1
ENSG00000162367	ENSG00000135363	1
ENSG00000137818	ENSG00000177600	1
ENSG00000077312	ENSG00000077312	1
ENSG00000029534	ENSG00000154358	1
ENSG00000125398	ENSG00000136931	1
ENSG00000180530	ENSG00000136931	1
ENSG00000120885	ENSG00000120885	1
ENSG00000120885	ENSG00000163513	1
ENSG00000184990	ENSG00000139193	1
ENSG00000106799	ENSG00000088832	1
ENSG00000173486	ENSG00000066777	1
ENSG00000108946	ENSG00000121057	1
ENSG00000108946	ENSG00000137474	1
ENSG00000108599	ENSG00000108946	1
ENSG00000173991	ENSG00000155657	1
ENSG00000166313	ENSG00000135457	1
ENSG00000101412	ENSG00000182636	1
ENSG00000097007	ENSG00000149311	1
ENSG00000097007	ENSG00000198400	1
ENSG00000182511	ENSG00000196684	1
ENSG00000106799	ENSG00000163513	1
ENSG00000105048	ENSG00000114854	1
ENSG00000118503	ENSG00000106052	1
ENSG00000067182	ENSG00000175166	1
ENSG00000128052	ENSG00000129946	1
ENSG00000160691	ENSG00000162733	1
ENSG00000198561	ENSG00000039068	1
ENSG00000039068	ENSG00000105879	1
ENSG00000102145	ENSG00000151702	1
ENSG00000196924	ENSG00000134086	1
ENSG00000134086	ENSG00000155959	1
ENSG00000134086	ENSG00000077684	1
ENSG00000073050	ENSG00000005156	1
ENSG00000073050	ENSG00000039650	1
ENSG00000172466	ENSG00000103343	1
ENSG00000256223	ENSG00000130726	1
ENSG00000122779	ENSG00000256223	1
ENSG00000137474	ENSG00000028203	1
ENSG00000179262	ENSG00000154767	1
ENSG00000196924	ENSG00000153815	1
ENSG00000196924	ENSG00000036828	1
ENSG00000180772	ENSG00000129422	1
ENSG00000102226	ENSG00000010017	1
ENSG00000116560	ENSG00000147140	1
ENSG00000140992	ENSG00000163558	1
ENSG00000102010	ENSG00000070778	1
ENSG00000147044	ENSG00000136535	1
ENSG00000107130	ENSG00000169306	1
ENSG00000132694	ENSG00000198753	1
ENSG00000113763	ENSG00000179222	1
ENSG00000101945	ENSG00000094916	1
ENSG00000114062	ENSG00000188021	1
ENSG00000123595	ENSG00000136933	1
ENSG00000102349	ENSG00000175029	1
ENSG00000125351	ENSG00000151461	1
ENSG00000094804	ENSG00000167393	1
ENSG00000126953	ENSG00000136738	1
ENSG00000147010	ENSG00000140600	1
ENSG00000198947	ENSG00000134769	1
ENSG00000015285	ENSG00000125733	1
ENSG00000131089	ENSG00000171723	1
ENSG00000102103	ENSG00000141759	1
ENSG00000102103	ENSG00000084463	1
ENSG00000102145	ENSG00000169946	1
ENSG00000107537	ENSG00000185010	1
ENSG00000183918	ENSG00000117090	1
ENSG00000114416	ENSG00000102081	1
ENSG00000102081	ENSG00000083635	1
ENSG00000078061	ENSG00000126934	1
ENSG00000101868	ENSG00000153250	1
ENSG00000156313	ENSG00000092200	1
ENSG00000156973	ENSG00000156313	1
ENSG00000107186	ENSG00000147246	1
ENSG00000166747	ENSG00000102003	1
ENSG00000108312	ENSG00000147133	1
ENSG00000185894	ENSG00000114062	1
ENSG00000173404	ENSG00000095637	1
ENSG00000122565	ENSG00000143815	1
ENSG00000094916	ENSG00000143815	1
ENSG00000126214	ENSG00000138834	1
ENSG00000171552	ENSG00000169857	1
ENSG00000171552	ENSG00000176171	1
ENSG00000171552	ENSG00000139970	1
ENSG00000171552	ENSG00000115310	1
ENSG00000081479	ENSG00000164331	1
ENSG00000153071	ENSG00000081479	1
ENSG00000140368	ENSG00000127947	1
ENSG00000160691	ENSG00000127947	1
ENSG00000089159	ENSG00000127947	1
ENSG00000143367	ENSG00000100109	1
ENSG00000113448	ENSG00000178104	1
ENSG00000166747	ENSG00000100280	1
ENSG00000147889	ENSG00000108819	1
ENSG00000105639	ENSG00000196535	1
ENSG00000126561	ENSG00000105639	1
ENSG00000122406	ENSG00000132507	1
ENSG00000104964	ENSG00000141378	1
ENSG00000196781	ENSG00000144485	1
ENSG00000134352	ENSG00000196781	1
ENSG00000107404	ENSG00000151491	1
ENSG00000169710	ENSG00000169710	1
ENSG00000163629	ENSG00000065243	1
ENSG00000121058	ENSG00000124788	1
ENSG00000162735	ENSG00000121680	1
ENSG00000115317	ENSG00000112062	1
ENSG00000112062	ENSG00000143507	1
ENSG00000050820	ENSG00000107263	1
ENSG00000175324	ENSG00000100804	1
ENSG00000101811	ENSG00000113387	1
ENSG00000101138	ENSG00000138376	1
ENSG00000196584	ENSG00000185379	1
ENSG00000115738	ENSG00000140262	1
ENSG00000196628	ENSG00000115738	1
ENSG00000108733	ENSG00000139197	1
ENSG00000139197	ENSG00000162928	1
ENSG00000132254	ENSG00000165527	1
ENSG00000114503	ENSG00000136937	1
ENSG00000116044	ENSG00000160783	1
ENSG00000116044	ENSG00000172071	1
ENSG00000168135	ENSG00000132535	1
ENSG00000158092	ENSG00000154928	1
ENSG00000158092	ENSG00000141503	1
ENSG00000132535	ENSG00000178568	1
ENSG00000137693	ENSG00000178568	1
ENSG00000033800	ENSG00000115415	1
ENSG00000160691	ENSG00000162889	1
ENSG00000163993	ENSG00000163993	1
ENSG00000123700	ENSG00000132535	1
ENSG00000156299	ENSG00000108819	1
ENSG00000104824	ENSG00000011304	1
ENSG00000068079	ENSG00000123609	1
ENSG00000143801	ENSG00000115041	1
ENSG00000125482	ENSG00000177469	1
ENSG00000106683	ENSG00000204217	1
ENSG00000165458	ENSG00000095637	1
ENSG00000065526	ENSG00000196498	1
ENSG00000109906	ENSG00000196498	1
ENSG00000129757	ENSG00000106683	1
ENSG00000148154	ENSG00000139970	1
ENSG00000149257	ENSG00000160803	1
ENSG00000173805	ENSG00000162992	1
ENSG00000173805	ENSG00000204843	1
ENSG00000185359	ENSG00000173805	1
ENSG00000129083	ENSG00000181789	1
ENSG00000129083	ENSG00000158623	1
ENSG00000153071	ENSG00000196586	1
ENSG00000141646	ENSG00000272886	1
ENSG00000103495	ENSG00000171634	1
ENSG00000104067	ENSG00000158769	1
ENSG00000151694	ENSG00000075711	1
ENSG00000132694	ENSG00000164050	1
ENSG00000164167	ENSG00000125743	1
ENSG00000100028	ENSG00000130332	1
ENSG00000170860	ENSG00000100028	1
ENSG00000161647	ENSG00000182985	1
ENSG00000107643	ENSG00000143507	1
ENSG00000099901	ENSG00000132341	1
ENSG00000115942	ENSG00000094804	1
ENSG00000115942	ENSG00000006634	1
ENSG00000140682	ENSG00000120899	1
ENSG00000198793	ENSG00000135018	1
ENSG00000136717	ENSG00000114520	1
ENSG00000107779	ENSG00000143368	1
ENSG00000182901	ENSG00000008710	1
ENSG00000107404	ENSG00000002746	1
ENSG00000155975	ENSG00000074319	1
ENSG00000139083	ENSG00000172977	1
ENSG00000101057	ENSG00000173545	1
ENSG00000113558	ENSG00000116161	1
ENSG00000109971	ENSG00000107262	1
ENSG00000087074	ENSG00000107262	1
ENSG00000106070	ENSG00000204120	1
ENSG00000124788	ENSG00000160803	1
ENSG00000124788	ENSG00000187555	1
ENSG00000074266	ENSG00000106462	1
ENSG00000087510	ENSG00000164442	1
ENSG00000082175	ENSG00000114062	1
ENSG00000179262	ENSG00000159352	1
ENSG00000119318	ENSG00000159352	1
ENSG00000151090	ENSG00000087191	1
ENSG00000056558	ENSG00000183763	1
ENSG00000056558	ENSG00000127124	1
ENSG00000166266	ENSG00000114125	1
ENSG00000130726	ENSG00000143379	1
ENSG00000112357	ENSG00000107537	1
ENSG00000108733	ENSG00000157911	1
ENSG00000076003	ENSG00000076003	1
ENSG00000133111	ENSG00000143390	1
ENSG00000097046	ENSG00000085840	1
ENSG00000101213	ENSG00000178078	1
ENSG00000058272	ENSG00000172349	1
ENSG00000141582	ENSG00000204227	1
ENSG00000138698	ENSG00000136238	1
ENSG00000132254	ENSG00000136238	1
ENSG00000170743	ENSG00000196689	1
ENSG00000147526	ENSG00000127337	1
ENSG00000100462	ENSG00000074201	1
ENSG00000079616	ENSG00000196470	1
ENSG00000242265	ENSG00000196470	1
ENSG00000196470	ENSG00000116161	1
ENSG00000163635	ENSG00000105392	1
ENSG00000069869	ENSG00000131508	1
ENSG00000166333	ENSG00000132323	1
ENSG00000169756	ENSG00000166333	1
ENSG00000079805	ENSG00000161681	1
ENSG00000079805	ENSG00000162105	1
ENSG00000001626	ENSG00000047932	1
ENSG00000074706	ENSG00000105443	1
ENSG00000129315	ENSG00000186834	1
ENSG00000184432	ENSG00000117152	1
ENSG00000137764	ENSG00000198909	1
ENSG00000092531	ENSG00000143553	1
ENSG00000133794	ENSG00000174576	1
ENSG00000082898	ENSG00000031823	1
ENSG00000162385	ENSG00000265241	1
ENSG00000151276	ENSG00000213199	1
ENSG00000078902	ENSG00000196083	1
ENSG00000074266	ENSG00000117751	1
ENSG00000156973	ENSG00000172602	1
ENSG00000115963	ENSG00000100852	1
ENSG00000197451	ENSG00000073282	1
ENSG00000084676	ENSG00000012504	1
ENSG00000112118	ENSG00000100297	1
ENSG00000093009	ENSG00000112118	1
ENSG00000112118	ENSG00000006634	1
ENSG00000164815	ENSG00000112118	1
ENSG00000115947	ENSG00000112118	1
ENSG00000097046	ENSG00000100297	1
ENSG00000171603	ENSG00000034053	1
ENSG00000082074	ENSG00000141293	1
ENSG00000181929	ENSG00000111725	1
ENSG00000106617	ENSG00000111725	1
ENSG00000131791	ENSG00000181929	1
ENSG00000131791	ENSG00000106617	1
ENSG00000181929	ENSG00000106617	1
ENSG00000063978	ENSG00000100105	1
ENSG00000096401	ENSG00000116830	1
ENSG00000118898	ENSG00000189337	1
ENSG00000130254	ENSG00000160633	1
ENSG00000109339	ENSG00000138834	1
ENSG00000171720	ENSG00000185386	1
ENSG00000101665	ENSG00000105229	1
ENSG00000087077	ENSG00000064547	1
ENSG00000106689	ENSG00000164442	1
ENSG00000169016	ENSG00000163602	1
ENSG00000133639	ENSG00000126457	1
ENSG00000136869	ENSG00000011275	1
ENSG00000136754	ENSG00000154380	1
ENSG00000166949	ENSG00000111859	1
ENSG00000055130	ENSG00000114125	1
ENSG00000100941	ENSG00000167978	1
ENSG00000187778	ENSG00000204209	1
ENSG00000095564	ENSG00000167508	1
ENSG00000187741	ENSG00000127616	1
ENSG00000102606	ENSG00000162105	1
ENSG00000173273	ENSG00000187239	1
ENSG00000089685	ENSG00000178999	1
ENSG00000102871	ENSG00000215788	1
ENSG00000137275	ENSG00000129465	1
ENSG00000142867	ENSG00000172175	1
ENSG00000166747	ENSG00000106367	1
ENSG00000166747	ENSG00000182287	1
ENSG00000213983	ENSG00000182287	1
ENSG00000117533	ENSG00000072958	1
ENSG00000198522	ENSG00000134046	1
ENSG00000071655	ENSG00000170948	1
ENSG00000100038	ENSG00000100888	1
ENSG00000185019	ENSG00000185651	1
ENSG00000162366	ENSG00000174827	1
ENSG00000082258	ENSG00000186834	1
ENSG00000139842	ENSG00000114125	1
ENSG00000108094	ENSG00000114125	1
ENSG00000069974	ENSG00000102362	1
ENSG00000135451	ENSG00000112578	1
ENSG00000182732	ENSG00000178028	1
ENSG00000187239	ENSG00000127914	1
ENSG00000137841	ENSG00000092439	1
ENSG00000112851	ENSG00000144283	1
ENSG00000196576	ENSG00000132694	1
ENSG00000158623	ENSG00000181789	1
ENSG00000167987	ENSG00000185359	1
ENSG00000111254	ENSG00000120063	1
ENSG00000100351	ENSG00000109458	1
ENSG00000100351	ENSG00000166946	1
ENSG00000070756	ENSG00000089053	1
ENSG00000100284	ENSG00000078902	1
ENSG00000145901	ENSG00000116830	1
ENSG00000162129	ENSG00000116830	1
ENSG00000115661	ENSG00000124357	1
ENSG00000136754	ENSG00000061676	1
ENSG00000130222	ENSG00000179271	1
ENSG00000165912	ENSG00000100266	1
ENSG00000102606	ENSG00000161681	1
ENSG00000158747	ENSG00000135018	1
ENSG00000185624	ENSG00000135018	1
ENSG00000139546	ENSG00000139546	1
ENSG00000105176	ENSG00000178028	1
ENSG00000142675	ENSG00000068028	1
ENSG00000013364	ENSG00000102699	1
ENSG00000074266	ENSG00000196591	1
ENSG00000149557	ENSG00000162946	1
ENSG00000143537	ENSG00000130340	1
ENSG00000239732	ENSG00000011275	1
ENSG00000119729	ENSG00000047932	1
ENSG00000119729	ENSG00000182473	1
ENSG00000254093	ENSG00000187778	1
ENSG00000124507	ENSG00000165912	1
ENSG00000124507	ENSG00000124507	1
ENSG00000265972	ENSG00000011590	1
ENSG00000114646	ENSG00000047932	1
ENSG00000047932	ENSG00000213199	1
ENSG00000061938	ENSG00000196684	1
ENSG00000117408	ENSG00000007372	1
ENSG00000097046	ENSG00000091651	1
ENSG00000081014	ENSG00000134262	1
ENSG00000175324	ENSG00000204392	1
ENSG00000128534	ENSG00000204392	1
ENSG00000170860	ENSG00000204392	1
ENSG00000130332	ENSG00000204392	1
ENSG00000170860	ENSG00000130332	1
ENSG00000170860	ENSG00000181817	1
ENSG00000114127	ENSG00000130520	1
ENSG00000160224	ENSG00000160224	1
ENSG00000114346	ENSG00000102981	1
ENSG00000138095	ENSG00000130479	1
ENSG00000106211	ENSG00000152137	1
ENSG00000150753	ENSG00000105549	1
ENSG00000131626	ENSG00000108262	1
ENSG00000182446	ENSG00000070010	1
ENSG00000128272	ENSG00000101255	1
ENSG00000174576	ENSG00000172379	1
ENSG00000162676	ENSG00000131788	1
ENSG00000111859	ENSG00000078747	1
ENSG00000136449	ENSG00000214114	1
ENSG00000129038	ENSG00000140092	1
ENSG00000125148	ENSG00000184304	1
ENSG00000085832	ENSG00000123091	1
ENSG00000077254	ENSG00000211448	1
ENSG00000179094	ENSG00000008405	1
ENSG00000132326	ENSG00000008405	1
ENSG00000133794	ENSG00000008405	1
ENSG00000170004	ENSG00000142864	1
ENSG00000138101	ENSG00000155980	1
ENSG00000097046	ENSG00000104738	1
ENSG00000143013	ENSG00000101773	1
ENSG00000105173	ENSG00000036257	1
ENSG00000079819	ENSG00000173486	1
ENSG00000079819	ENSG00000155511	1
ENSG00000069966	ENSG00000174021	1
ENSG00000069966	ENSG00000162188	1
ENSG00000069966	ENSG00000176533	1
ENSG00000136933	ENSG00000115020	1
ENSG00000134287	ENSG00000103365	1
ENSG00000134243	ENSG00000103365	1
ENSG00000223496	ENSG00000120699	1
ENSG00000075914	ENSG00000223496	1
ENSG00000162714	ENSG00000165671	1
ENSG00000055917	ENSG00000188613	1
ENSG00000171453	ENSG00000171453	1
ENSG00000173039	ENSG00000111653	1
ENSG00000111481	ENSG00000181789	1
ENSG00000005243	ENSG00000181789	1
ENSG00000116903	ENSG00000112685	1
ENSG00000104863	ENSG00000213199	1
ENSG00000123933	ENSG00000242220	1
ENSG00000158062	ENSG00000172602	1
ENSG00000204348	ENSG00000088930	1
ENSG00000174306	ENSG00000165156	1
ENSG00000162889	ENSG00000134686	1
ENSG00000097046	ENSG00000006634	1
ENSG00000162704	ENSG00000241553	1
ENSG00000165156	ENSG00000165156	1
ENSG00000172531	ENSG00000087495	1
ENSG00000127616	ENSG00000049618	1
ENSG00000101161	ENSG00000140830	1
ENSG00000187672	ENSG00000131626	1
ENSG00000187672	ENSG00000143847	1
ENSG00000155975	ENSG00000160948	1
ENSG00000129991	ENSG00000107593	1
ENSG00000129991	ENSG00000116783	1
ENSG00000114346	ENSG00000076321	1
ENSG00000223496	ENSG00000171311	1
ENSG00000058091	ENSG00000164402	1
ENSG00000198586	ENSG00000111875	1
ENSG00000105011	ENSG00000198586	1
ENSG00000163126	ENSG00000138347	1
ENSG00000090615	ENSG00000147533	1
ENSG00000086015	ENSG00000074276	1
ENSG00000106799	ENSG00000106799	1
ENSG00000106799	ENSG00000119782	1
ENSG00000204356	ENSG00000188986	1
ENSG00000213719	ENSG00000175324	1
ENSG00000204427	ENSG00000204308	1
ENSG00000204427	ENSG00000105677	1
ENSG00000070770	ENSG00000204435	1
ENSG00000204435	ENSG00000204435	1
ENSG00000122406	ENSG00000204435	1
ENSG00000213760	ENSG00000131100	1
ENSG00000204599	ENSG00000204599	1
ENSG00000136436	ENSG00000172315	1
ENSG00000205426	ENSG00000105700	1
ENSG00000172757	ENSG00000075624	1
ENSG00000135363	ENSG00000166974	1
ENSG00000103351	ENSG00000100865	1
ENSG00000100395	ENSG00000163875	1
ENSG00000140987	ENSG00000140987	1
ENSG00000182872	ENSG00000117569	1
ENSG00000130222	ENSG00000156253	1
ENSG00000188313	ENSG00000111605	1
ENSG00000214717	ENSG00000101222	1
ENSG00000116977	ENSG00000136436	1
ENSG00000183283	ENSG00000043093	1
ENSG00000136436	ENSG00000188878	1
ENSG00000114209	ENSG00000102572	1
ENSG00000071539	ENSG00000182919	1
ENSG00000153879	ENSG00000275023	1
ENSG00000185359	ENSG00000182473	1
ENSG00000196812	ENSG00000083838	1
ENSG00000175602	ENSG00000120071	1
ENSG00000105700	ENSG00000140941	1
ENSG00000128272	ENSG00000132522	1
ENSG00000130066	ENSG00000134453	1
ENSG00000167005	ENSG00000092841	1
ENSG00000163558	ENSG00000102981	1
ENSG00000157110	ENSG00000165209	1
ENSG00000091073	ENSG00000157110	1
ENSG00000157110	ENSG00000078902	1
ENSG00000198586	ENSG00000198586	1
ENSG00000104812	ENSG00000163754	1
ENSG00000134202	ENSG00000134202	1
ENSG00000110921	ENSG00000110921	1
ENSG00000088992	ENSG00000140382	1
ENSG00000112981	ENSG00000170788	1
ENSG00000145365	ENSG00000072958	1
ENSG00000169155	ENSG00000173480	1
ENSG00000182195	ENSG00000072201	1
ENSG00000175793	ENSG00000002330	1
ENSG00000136504	ENSG00000026025	1
ENSG00000026025	ENSG00000139437	1
ENSG00000171346	ENSG00000066117	1
ENSG00000130307	ENSG00000170788	1
ENSG00000047230	ENSG00000047230	1
ENSG00000116717	ENSG00000175203	1
ENSG00000083838	ENSG00000140987	1
ENSG00000185479	ENSG00000171346	1
ENSG00000117153	ENSG00000205352	1
ENSG00000130024	ENSG00000100395	1
ENSG00000163032	ENSG00000091073	1
ENSG00000198681	ENSG00000100335	1
ENSG00000140939	ENSG00000140939	1
ENSG00000113595	ENSG00000113595	1
ENSG00000166228	ENSG00000166228	1
ENSG00000165119	ENSG00000168763	1
ENSG00000213024	ENSG00000138750	1
ENSG00000034713	ENSG00000108788	1
ENSG00000198901	ENSG00000130307	1
ENSG00000239672	ENSG00000156795	1
ENSG00000167081	ENSG00000177674	1
ENSG00000078043	ENSG00000166833	1
ENSG00000117153	ENSG00000117153	1
ENSG00000120896	ENSG00000189367	1
ENSG00000136044	ENSG00000157500	1
ENSG00000188313	ENSG00000008405	1
ENSG00000156795	ENSG00000179958	1
ENSG00000179772	ENSG00000157110	1
ENSG00000173465	ENSG00000134480	1
ENSG00000104164	ENSG00000120860	1
ENSG00000168175	ENSG00000168175	1
ENSG00000100568	ENSG00000170310	1
ENSG00000163749	ENSG00000160360	1
ENSG00000159399	ENSG00000135018	1
ENSG00000075624	ENSG00000165410	1
ENSG00000183283	ENSG00000183283	1
ENSG00000185247	ENSG00000077232	1
ENSG00000184672	ENSG00000131931	1
ENSG00000175029	ENSG00000123636	1
ENSG00000249915	ENSG00000051620	1
ENSG00000108395	ENSG00000124019	1
ENSG00000100911	ENSG00000100911	1
ENSG00000183283	ENSG00000142698	1
ENSG00000203950	ENSG00000135018	1
ENSG00000008256	ENSG00000142675	1
ENSG00000123094	ENSG00000139926	1
ENSG00000189283	ENSG00000189283	1
ENSG00000168000	ENSG00000139291	1
ENSG00000131148	ENSG00000104412	1
ENSG00000129245	ENSG00000072958	1
ENSG00000099204	ENSG00000026025	1
ENSG00000168000	ENSG00000256235	1
ENSG00000120837	ENSG00000175550	1
ENSG00000154839	ENSG00000104164	1
ENSG00000138101	ENSG00000213024	1
ENSG00000075624	ENSG00000075624	1
ENSG00000174007	ENSG00000105700	1
ENSG00000104969	ENSG00000118785	1
ENSG00000187778	ENSG00000105700	1
ENSG00000095059	ENSG00000196290	1
ENSG00000175602	ENSG00000176896	1
ENSG00000131773	ENSG00000175213	1
ENSG00000130307	ENSG00000182923	1
ENSG00000143977	ENSG00000145358	1
ENSG00000076685	ENSG00000275074	1
ENSG00000107175	ENSG00000170310	1
ENSG00000102753	ENSG00000092199	1
ENSG00000133639	ENSG00000155508	1
ENSG00000078399	ENSG00000087077	1
ENSG00000063244	ENSG00000135250	1
ENSG00000100246	ENSG00000264364	1
ENSG00000034713	ENSG00000131374	1
ENSG00000143793	ENSG00000125775	1
ENSG00000106397	ENSG00000131721	1
ENSG00000124507	ENSG00000100266	1
ENSG00000157110	ENSG00000135482	1
ENSG00000104969	ENSG00000158769	1
ENSG00000130222	ENSG00000116918	1
ENSG00000175197	ENSG00000087076	1
ENSG00000176986	ENSG00000101310	1
ENSG00000127445	ENSG00000166925	1
ENSG00000090487	ENSG00000103365	1
ENSG00000183283	ENSG00000168062	1
ENSG00000168092	ENSG00000079462	1
ENSG00000185359	ENSG00000171345	1
ENSG00000184009	ENSG00000165410	1
ENSG00000160191	ENSG00000119401	1
ENSG00000113595	ENSG00000160688	1
ENSG00000002834	ENSG00000071539	1
