node	score
ENSG00000065559	0.00132017787659811
ENSG00000128591	0.0019455252918287938
ENSG00000077522	0.005836575875486381
ENSG00000138347	0.00034741523068371313
ENSG00000179348	0.0012506948304613673
ENSG00000140464	0.004585881045025014
ENSG00000143761	0.0025013896609227346
ENSG00000125447	0.0018065591995553084
ENSG00000132254	0.003196220122290161
ENSG00000134287	0.0005558643690939411
ENSG00000164144	0.0011812117843246247
ENSG00000149925	0.0009032795997776542
ENSG00000114127	0.0024319066147859923
ENSG00000173406	0.002848804891606448
ENSG00000105290	0.0018065591995553084
ENSG00000137203	0.001528627015008338
ENSG00000164442	0.00034741523068371313
ENSG00000084674	0.0006253474152306837
ENSG00000138823	0.0002084491384102279
ENSG00000141480	0.0038910505836575876
ENSG00000160271	0.0005558643690939411
ENSG00000175324	0.0024319066147859923
ENSG00000134440	0.0002084491384102279
ENSG00000123159	0.004030016675931072
ENSG00000043591	0.00048638132295719845
ENSG00000099889	0.00013896609227348526
ENSG00000129910	0.0008337965536409116
ENSG00000014216	0.000764313507504169
ENSG00000143801	0.0034741523068371315
ENSG00000092529	0.0019455252918287938
ENSG00000155657	0.006392440244580322
ENSG00000178538	0.000764313507504169
ENSG00000150995	0.0009032795997776542
ENSG00000170275	0.0006253474152306837
ENSG00000139687	0.006392440244580322
ENSG00000073111	0.0029182879377431907
ENSG00000085840	0.0014591439688715954
ENSG00000115947	0.0016675931072818232
ENSG00000100297	0.002015008337965536
ENSG00000097046	0.002779321845469705
ENSG00000115942	0.0016675931072818232
ENSG00000006634	0.00132017787659811
ENSG00000105127	0.0011117287381878821
ENSG00000164815	0.0016675931072818232
ENSG00000112118	0.0025013896609227346
ENSG00000080839	0.0014591439688715954
ENSG00000101773	0.002779321845469705
ENSG00000108821	0.0006253474152306837
ENSG00000146674	0.0012506948304613673
ENSG00000112576	0.0023624235686492494
ENSG00000178982	0.0009032795997776542
ENSG00000134057	0.0012506948304613673
ENSG00000017797	0.0029182879377431907
ENSG00000140443	0.005489160644802668
ENSG00000103653	0.0022234574763757642
ENSG00000143437	0.0017370761534185658
ENSG00000159263	0.0006253474152306837
ENSG00000112246	0.00013896609227348526
ENSG00000174576	0.00027793218454697053
ENSG00000182004	0.0011812117843246247
ENSG00000170860	0.0025708727070594775
ENSG00000130520	0.003196220122290161
ENSG00000106355	0.0012506948304613673
ENSG00000159023	0.0012506948304613673
ENSG00000137497	0.002292940522512507
ENSG00000104529	0.0027098387993329627
ENSG00000126777	0.0033351862145636463
ENSG00000171560	0.002292940522512507
ENSG00000204469	0.0038910505836575876
ENSG00000137218	0.006253474152306837
ENSG00000077782	0.002848804891606448
ENSG00000170296	0.0014591439688715954
ENSG00000113327	0.0006948304613674263
ENSG00000163581	6.948304613674263e-05
ENSG00000182481	0.006531406336853807
ENSG00000181856	6.948304613674263e-05
ENSG00000204209	0.0050722623679822125
ENSG00000128266	0.0006253474152306837
ENSG00000171700	0.0008337965536409116
ENSG00000087258	0.0008337965536409116
ENSG00000114353	0.0012506948304613673
ENSG00000065135	0.001876042245692051
ENSG00000106683	0.0008337965536409116
ENSG00000157168	0.0015981100611450806
ENSG00000140285	0.00034741523068371313
ENSG00000142798	0.0009727626459143969
ENSG00000072682	0.0009727626459143969
ENSG00000184451	0.00027793218454697053
ENSG00000104408	0.002848804891606448
ENSG00000089597	0.0008337965536409116
ENSG00000135486	0.007087270705947749
ENSG00000100567	0.005211228460255697
ENSG00000099783	0.00396053362979433
