node	score
ENSG00000065559	0.003174355587649
ENSG00000128591	0.003479183757366597
ENSG00000077522	0.015511348749929826
ENSG00000138347	0.0016634961572228883
ENSG00000179348	0.0008162472510481537
ENSG00000140464	0.00550490560748382
ENSG00000143761	0.002690261104539276
ENSG00000125447	0.0016554542260703515
ENSG00000132254	0.004019313436181192
ENSG00000134287	0.0003121251355278806
ENSG00000164144	0.0018457256507720726
ENSG00000149925	0.0009330276664631576
ENSG00000114127	0.0028993280898939604
ENSG00000173406	0.002959752805292417
ENSG00000105290	0.002512376662556234
ENSG00000137203	0.001010154466778551
ENSG00000164442	0.0007021312704918208
ENSG00000084674	0.0005333923528843569
ENSG00000138823	0.00029495149266678053
ENSG00000141480	0.008335836213340046
ENSG00000160271	0.0010449061193280797
ENSG00000175324	0.0023774543165812883
ENSG00000134440	0.0002450298663758754
ENSG00000123159	0.004460670225060531
ENSG00000043591	0.0010163903433105573
ENSG00000099889	8.930104443584673e-05
ENSG00000129910	0.0004637746213104602
ENSG00000014216	0.0022497982082556015
ENSG00000143801	0.004501904312030609
ENSG00000092529	0.0029574373560580388
ENSG00000155657	0.012874056790783843
ENSG00000178538	0.0007378682495423576
ENSG00000150995	0.0007790193332865884
ENSG00000170275	0.00045659589378054324
ENSG00000139687	0.0068135345298244495
ENSG00000073111	0.0020733978315669323
ENSG00000085840	0.0013636178481113417
ENSG00000115947	0.0013135819684937187
ENSG00000100297	0.0011743668082250826
ENSG00000097046	0.0018156642116406877
ENSG00000115942	0.0018786848611422526
ENSG00000006634	0.001048617145909337
ENSG00000105127	0.0016705285314788966
ENSG00000164815	0.0016913323013368646
ENSG00000112118	0.0022466040116776594
ENSG00000080839	0.0012499642122419984
ENSG00000101773	0.002139772065916746
ENSG00000108821	0.0009128657835532922
ENSG00000146674	0.0010051600933812588
ENSG00000112576	0.0027489260612588115
ENSG00000178982	0.0007147395845637404
ENSG00000134057	0.0018717034600565954
ENSG00000017797	0.010323030383042012
ENSG00000140443	0.007384809282306184
ENSG00000103653	0.0019397122168814452
ENSG00000143437	0.0013420604484364626
ENSG00000159263	0.000779636719475391
ENSG00000112246	9.511244100663236e-05
ENSG00000174576	0.0004779092857203984
ENSG00000182004	0.002023909057630861
ENSG00000170860	0.0024173343349293834
ENSG00000130520	0.00333741722903297
ENSG00000106355	0.0036521953467484
ENSG00000159023	0.0029620158688204354
ENSG00000137497	0.0032420736589035487
ENSG00000104529	0.003324484855929791
ENSG00000126777	0.004801998944423598
ENSG00000171560	0.0020530957664281445
ENSG00000204469	0.003557372173328814
ENSG00000137218	0.006435029554841372
ENSG00000077782	0.0025066492459501002
ENSG00000170296	0.002267857873807835
ENSG00000113327	0.0002671930151575637
ENSG00000163581	0.00018525442360233792
ENSG00000182481	0.008774597881010171
ENSG00000181856	0.00012547966114363198
ENSG00000204209	0.01278261609271496
ENSG00000128266	0.00038534288627182416
ENSG00000171700	0.0005939593781243155
ENSG00000087258	0.001109226289618662
ENSG00000114353	0.0015446156934054026
ENSG00000065135	0.003110044497682533
ENSG00000106683	0.0007348993538349096
ENSG00000157168	0.0010762413757130207
ENSG00000140285	0.0005577441715224269
ENSG00000142798	0.0014792299577644852
ENSG00000072682	0.003242835094957149
ENSG00000184451	0.0001488388840899644
ENSG00000104408	0.002401742666281294
ENSG00000089597	0.0017167000606455043
ENSG00000135486	0.00929087528555069
ENSG00000100567	0.00490530253028451
ENSG00000099783	0.0070271927123075105
ENSG00000140400	8.263321759881552e-05
ENSG00000114850	0.0007793047872791583
ENSG00000064703	0.000926903873770593
ENSG00000143569	0.0015737266855256477
ENSG00000132305	0.007458275194346012
ENSG00000071894	0.0006262754028000919
ENSG00000160310	0.0025295009844382935
ENSG00000172053	0.01701842465052061
ENSG00000032742	0.0020361829213296034
ENSG00000071564	0.002273895031344079
ENSG00000164107	0.0006701087625181508
ENSG00000117318	0.002165998841413716
ENSG00000169047	0.0017492551263233798
ENSG00000185338	0.0012099965378793494
ENSG00000169398	0.005816235020271851
ENSG00000107643	0.007723918773038599
ENSG00000171105	0.005066930745896568
ENSG00000115008	0.000884447033775394
ENSG00000182636	0.0032540753056245365
ENSG00000100462	0.015065111468118685
ENSG00000096968	0.0033456490072826133
ENSG00000105993	0.006850494587713025
ENSG00000111057	0.1847936660780694
ENSG00000186716	0.0013042618789025474
ENSG00000130396	0.00136739082113045
ENSG00000171791	0.004267975824517796
ENSG00000163141	0.0007890304629920132
ENSG00000140299	0.0021725800538815294
ENSG00000115310	0.005129045612048447
ENSG00000126581	0.007248699938664178
ENSG00000104903	0.00012323134464828903
ENSG00000109320	0.002706201285215105
ENSG00000081237	0.0006217412905884131
ENSG00000141293	0.0007145719673287912
ENSG00000012779	0.002030100079104508
ENSG00000103187	0.00022491036903668667
ENSG00000187098	0.0005513762641597746
ENSG00000138795	0.001982785120749833
ENSG00000065978	0.0035243284472484646
ENSG00000111786	0.0012333476695803648
ENSG00000171681	0.00037334958457133636
ENSG00000141644	0.004492242813382699
ENSG00000167670	0.0014030896423916804
ENSG00000131788	0.0015124454908303703
ENSG00000100105	0.004420133023725705
ENSG00000140350	0.0007557092602006257
ENSG00000131711	0.002253428293422263
ENSG00000166508	0.003036937295341092
ENSG00000135336	0.0005488248000093785
ENSG00000118058	0.002752568689083793
ENSG00000084072	0.0019058303625840956
ENSG00000087074	0.0009701543361337651
ENSG00000076864	0.0007667340675624474
ENSG00000110400	8.111125571066913e-05
ENSG00000183091	0.00275763929674724
ENSG00000064300	0.003343918738069198
ENSG00000142875	0.00785940776000075
ENSG00000164128	0.00019527238250448682
ENSG00000130332	0.0023196435989721667
ENSG00000088367	0.000296813930015101
ENSG00000107968	0.0008197519800250747
ENSG00000168496	0.0012836017648937517
ENSG00000134954	0.0019438682833230318
ENSG00000105221	0.0019192082690641064
ENSG00000157500	0.030237310982078554
ENSG00000157557	0.002321872789845506
ENSG00000185324	0.00018729593680267702
ENSG00000085733	0.002580737141130272
ENSG00000162105	0.001172518965705399
ENSG00000115935	0.000978778365865925
ENSG00000182578	0.0024177012717590987
ENSG00000105976	0.005502229092340191
ENSG00000174842	0.0006714375175226829
ENSG00000176165	0.0004796197376990365
ENSG00000117139	0.00023500097525720647
ENSG00000141968	0.002276845498203525
ENSG00000106462	0.00539625196712021
ENSG00000116329	0.00028075011731721266
ENSG00000198932	0.00011813809973942603
ENSG00000197879	0.0009729866291778909
ENSG00000110395	0.004255734758430977
ENSG00000138698	0.0017858914751461828
ENSG00000067560	0.007170463907235573
ENSG00000196092	0.0035746918574047137
ENSG00000106829	0.0010308978684049857
ENSG00000198807	0.0013999303320163237
ENSG00000160145	0.0020148672704699217
ENSG00000145730	0.0005081812097336927
ENSG00000128534	0.00897986915340617
ENSG00000142657	0.0005517923568469566
ENSG00000008710	0.0004714545094368859
ENSG00000118762	0.00036795969984037126
ENSG00000144935	0.0004398440374614422
ENSG00000182255	0.00034121719143926575
ENSG00000075711	0.005831460924079459
ENSG00000127329	0.0002428809873734981
ENSG00000081026	0.0005420037726812302
ENSG00000108946	0.5108146479280299
ENSG00000188191	0.02027024539317246
ENSG00000121057	0.008448617394706629
ENSG00000151422	0.0002477713825074871
ENSG00000144747	0.00022305232931048308
ENSG00000140992	0.0030407781804093078
ENSG00000067606	0.0016953108393754756
ENSG00000113645	0.0011205031115375044
ENSG00000177105	0.0004887291649633866
ENSG00000242173	0.0010368691949318735
ENSG00000144566	0.006096548056978143
ENSG00000029725	0.004172887238702461
ENSG00000156973	0.0008837199953317676
ENSG00000116473	0.0025535024611588373
ENSG00000237441	0.0010034001570563447
ENSG00000127314	0.003069332942697448
ENSG00000139618	0.001577866482610882
ENSG00000051180	0.003876941317765609
ENSG00000111247	0.0013236576028821825
ENSG00000100206	0.001101674123165141
ENSG00000105856	0.0004669264555409685
ENSG00000126602	0.0016740588402597435
ENSG00000275700	0.0027504860186939152
ENSG00000118181	0.0032590652226052947
ENSG00000151461	0.0018403113597305321
ENSG00000137818	0.002421964568444804
ENSG00000177600	0.0005837463781694506
ENSG00000029534	0.0029161512215085594
ENSG00000154358	0.0011170449866571845
ENSG00000125398	0.0004023265753977837
ENSG00000136931	0.0009466393166447071
ENSG00000180530	0.00900083898084289
ENSG00000120885	0.0025978663186684422
ENSG00000163513	0.007814019104912018
ENSG00000184990	0.0017311092115195824
ENSG00000139193	0.0006832311568408509
ENSG00000106799	0.0021174223122597804
ENSG00000088832	0.005807875821859329
ENSG00000173486	0.0016440976356895361
ENSG00000066777	0.00237949426128465
ENSG00000137474	0.0005806470037651776
ENSG00000108599	0.0044914104790049975
ENSG00000173991	0.004974387132679175
ENSG00000166313	0.003204747715177222
ENSG00000135457	0.007711085765524214
ENSG00000101412	0.003181682629920914
ENSG00000097007	0.004799262836093134
ENSG00000149311	0.007677080361191388
ENSG00000198400	0.009511381642739203
ENSG00000182511	0.0010807802289150908
ENSG00000196684	0.0005730595104246195
ENSG00000105048	0.008660503784940486
ENSG00000114854	0.0026166708520990144
ENSG00000118503	0.008021487498298485
ENSG00000106052	0.0045836471683898235
ENSG00000067182	0.0016747216923082694
ENSG00000175166	0.004055613820085423
ENSG00000128052	0.003470831675809154
ENSG00000129946	0.0003209908718583414
ENSG00000198561	0.002038425867249454
ENSG00000039068	0.008730483735255897
ENSG00000105879	0.00032916901426466733
ENSG00000102145	0.0031507110520458013
ENSG00000151702	0.0005486182462137907
ENSG00000073050	0.0012176508536236408
ENSG00000005156	0.0006227021025839071
ENSG00000039650	0.010393099523611941
ENSG00000172466	0.00324620643676023
ENSG00000103343	0.0003406641807302748
ENSG00000256223	0.00030192643747513955
ENSG00000130726	0.0033654398839720293
ENSG00000122779	0.0030579170977145893
ENSG00000028203	0.0008245158712242236
ENSG00000179262	0.0037923123333784203
ENSG00000154767	0.001700268756763613
ENSG00000180772	0.00013319084058730158
ENSG00000129422	0.0004898470203362091
ENSG00000102226	0.006052040308033439
ENSG00000010017	0.004959334466823052
ENSG00000116560	0.003910163120142812
ENSG00000147140	0.0023368685439057154
ENSG00000163558	0.0019772477381884094
ENSG00000102010	0.0002593183312065485
ENSG00000070778	0.001586670697450048
ENSG00000147044	0.003005625646921796
ENSG00000136535	0.00031653873969957324
ENSG00000125968	0.001261149525648986
ENSG00000178568	0.007463094579628183
ENSG00000082458	0.003527922495787761
ENSG00000107130	0.003972125511435334
ENSG00000169306	0.00013017088380070825
ENSG00000132694	0.0007501022684577733
ENSG00000198753	0.0004134738995185274
ENSG00000123595	0.006846580273493217
ENSG00000136933	0.0002882814322626803
ENSG00000102349	0.00018805710780149838
ENSG00000175029	0.007701247979101392
ENSG00000011295	0.004016240056727108
ENSG00000125351	0.0005252902907569888
ENSG00000094804	0.0014066742856434131
ENSG00000167393	0.0005494007636205315
ENSG00000126953	0.0010496238707338908
ENSG00000136738	0.0012283311285771858
ENSG00000147010	0.003403207160007817
ENSG00000140600	0.0034583489593438812
ENSG00000198947	0.0025342080189890304
ENSG00000134769	0.001688013804138209
ENSG00000015285	0.001961866697435955
ENSG00000125733	0.0018390934471872499
ENSG00000131089	0.0015287808838115578
ENSG00000171723	0.0005317244935061444
ENSG00000102103	0.0016326635360963647
ENSG00000141759	0.0008278122728571585
ENSG00000084463	0.0020145336031975702
ENSG00000169946	0.00022853617651573453
ENSG00000107537	0.001382177363491016
ENSG00000185010	0.000889138438997972
ENSG00000183918	0.0011770865602073383
ENSG00000117090	4.3743152197160004e-05
ENSG00000102081	0.00815524198742109
ENSG00000083635	0.00024507825487736154
ENSG00000130707	0.000673893562338406
ENSG00000078061	0.002157402378881685
ENSG00000126934	0.0023430774147150703
ENSG00000141030	0.0031938874140325087
ENSG00000101868	0.0006439546499120505
ENSG00000153250	0.0018099092507460283
ENSG00000156313	0.00033160803549858324
ENSG00000092200	0.012849836630287794
ENSG00000107186	0.0004836271761974749
ENSG00000147246	0.0010464289059763437
ENSG00000166747	0.0007888288603981069
ENSG00000102003	0.002305984208021732
ENSG00000108312	0.0032947172495144143
ENSG00000147133	0.030658930031566986
ENSG00000185894	0.00014721960726191762
ENSG00000114062	0.006039282435413362
ENSG00000173404	0.00011384182081999126
ENSG00000095637	0.0012548370206045857
ENSG00000100811	0.006763582045891002
ENSG00000015153	0.005084738965649322
ENSG00000122565	0.007447878482732614
ENSG00000143815	0.0012782902299274656
ENSG00000094916	0.0041293830143597
ENSG00000126214	0.0007589381382288398
ENSG00000138834	0.0011984089434946932
ENSG00000168807	0.001046325737061213
ENSG00000171552	0.007840398204434352
ENSG00000169857	0.0010871525521313002
ENSG00000176171	0.0031617372204132436
ENSG00000139970	0.001455595110917553
ENSG00000081479	0.0007212900781548387
ENSG00000164331	0.0008138044672161355
ENSG00000153071	0.0007157269932274471
ENSG00000140368	0.01088171232152406
ENSG00000127947	0.0026254064304329747
ENSG00000089159	0.002660013856067917
ENSG00000113448	0.002848043311734016
ENSG00000178104	0.02142387363928921
ENSG00000100280	0.004538087187700778
ENSG00000147889	0.005639007421345791
ENSG00000108819	0.0006187792649142076
ENSG00000105639	0.0011297202777116925
ENSG00000196535	0.00030327862291827824
ENSG00000126561	0.002383605580327933
ENSG00000122406	0.0033251305830569286
ENSG00000132507	0.00035750863183934444
ENSG00000196781	0.005268817703477677
ENSG00000144485	0.000305548054295951
ENSG00000125798	0.00044230662429792895
ENSG00000134352	0.001264475028001968
ENSG00000107404	0.0021840315073340007
ENSG00000151491	0.004427653941141065
ENSG00000100084	0.0009089198929917988
ENSG00000005007	0.0038033784584474055
ENSG00000163629	0.0009392196667915613
ENSG00000065243	0.001476812065734264
ENSG00000162735	0.0029096592895713888
ENSG00000121680	0.0004951225981262026
ENSG00000115317	0.009561567065954395
ENSG00000112062	0.008554883677389359
ENSG00000143507	0.0015125917496961695
ENSG00000050820	0.003218004723499788
ENSG00000107263	0.0014435638798202023
ENSG00000100804	0.0016944324520323096
ENSG00000143556	0.00022478557670942392
ENSG00000101811	0.002952866981277253
ENSG00000113387	0.0002952750725589281
ENSG00000101138	0.0007152979710555465
ENSG00000138376	0.005316305003407631
ENSG00000196584	0.0011158644960444798
ENSG00000185379	0.003910354993874193
ENSG00000115738	0.0028584627671656834
ENSG00000140262	0.01977660194679987
ENSG00000108733	0.0015530175456660675
ENSG00000139197	0.00362467992937724
ENSG00000162928	0.001133139180383704
ENSG00000165527	0.008984650408475368
ENSG00000114503	0.0018750579651873214
ENSG00000136937	0.0036940344877351805
ENSG00000116044	0.006277550997840253
ENSG00000160783	0.0031474190073660802
ENSG00000172071	0.0007128678355791371
ENSG00000132740	0.00017244098724382217
ENSG00000168135	0.000429958346188275
ENSG00000132535	0.008050085890789677
ENSG00000186432	0.002334936875051684
ENSG00000004700	0.00023010368841977808
ENSG00000137693	0.005844332761696917
ENSG00000150672	0.002419051498362201
ENSG00000033800	0.004902766119070419
ENSG00000115415	0.0035434894471100074
ENSG00000123700	0.001197050841153718
ENSG00000156299	0.0610443870859275
ENSG00000104824	0.0017523954873742004
ENSG00000011304	0.001351636324928437
ENSG00000068079	0.0012567686789500515
ENSG00000123609	0.0027735312467803246
ENSG00000115041	0.0017164655726188537
ENSG00000125482	0.0011150344789190283
ENSG00000177469	0.0031798099869079152
ENSG00000204217	0.0018746269716843475
ENSG00000165458	0.0013420250476567754
ENSG00000065526	0.004344396594084511
ENSG00000196498	0.0022841779878676684
ENSG00000129757	0.0005512028886481791
ENSG00000148154	0.0005164148805302279
ENSG00000173805	0.00702065816438911
ENSG00000162992	0.0005721632454171637
ENSG00000129083	0.002016712249337644
ENSG00000181789	0.001054346088933776
ENSG00000158623	0.0007697588130126194
ENSG00000196586	0.0033879637321625224
ENSG00000103495	0.0002979378902281552
ENSG00000171634	0.0009336094489424723
ENSG00000104067	0.006950519527104621
ENSG00000158769	0.0015237100388065174
ENSG00000151694	0.0005388373652016073
ENSG00000164050	0.0010028835549813465
ENSG00000164167	0.001523483450970678
ENSG00000125743	0.001641229152175178
ENSG00000100028	0.002196785075675117
ENSG00000167088	0.0008579294528214325
ENSG00000161647	0.0008519264120625408
ENSG00000182985	7.567659599882665e-05
ENSG00000140682	0.0004050649971905096
ENSG00000120899	0.0013229996129323644
ENSG00000136717	0.0020278926169778164
ENSG00000114520	0.0015145331265597475
ENSG00000107779	0.001734658600084813
ENSG00000143368	0.004762432489023542
ENSG00000182901	0.00014576298437308317
ENSG00000138668	0.1329185086940897
ENSG00000002746	0.0002921122722298117
ENSG00000155975	0.0006207223455015244
ENSG00000074319	0.00730026132638837
ENSG00000101057	0.0018053658874944423
ENSG00000173545	0.0007575959946837439
ENSG00000107262	0.0012246789281411359
ENSG00000106070	0.001885864170875381
ENSG00000204120	0.0012399082686446944
ENSG00000074266	0.0036146505995387937
ENSG00000087510	0.0003806383169657266
ENSG00000143622	0.0005199693766031683
ENSG00000082175	0.0007151363758729903
ENSG00000159352	0.004367775379919807
ENSG00000119318	0.0026180562538421527
ENSG00000263001	0.005815338534257814
ENSG00000151090	0.00079039081956124
ENSG00000087191	0.01782733999440612
ENSG00000108604	0.0003484625024100771
ENSG00000166266	0.002307755916093699
ENSG00000114125	0.0011240105197404932
ENSG00000112357	0.0007667914153125734
ENSG00000157911	0.00047717289717394976
ENSG00000204344	0.0005026928211231074
ENSG00000172845	0.0004248568574416723
ENSG00000133111	0.00040064022031005087
ENSG00000143390	0.00038992180180855683
ENSG00000101213	0.003443188317019841
ENSG00000178078	0.001454553061511025
ENSG00000008018	0.007837977078667107
ENSG00000172795	0.0015149324768632614
ENSG00000058272	0.0012548212580277848
ENSG00000172349	0.005226951849355102
ENSG00000141582	0.0011813130584492672
ENSG00000204227	0.0019177398135475348
ENSG00000177156	0.00025786019426261966
ENSG00000170743	0.00021090641242245046
ENSG00000196689	0.00011564091908075102
ENSG00000147526	0.002819694829847786
ENSG00000127337	0.0015638906390284648
ENSG00000074201	0.0012158940747793465
ENSG00000163635	0.004626996003640654
ENSG00000105392	0.021366953343391958
ENSG00000175550	0.0013779963784304047
ENSG00000116830	0.002364585288519724
ENSG00000166333	0.0036338240037666093
ENSG00000132323	0.0009141560437148867
ENSG00000169756	0.0038682149559038643
ENSG00000163950	0.0006177955571366283
ENSG00000104626	0.0001720686320303105
ENSG00000074706	0.00029957659794817163
ENSG00000105443	0.0005759721314341749
ENSG00000129315	0.0018360820057107953
ENSG00000186834	0.0003306051074562507
ENSG00000184432	0.0022726096143156874
ENSG00000117152	0.00015156631315344779
ENSG00000137764	0.0010872376321786402
ENSG00000198909	0.0033702477987675723
ENSG00000092531	0.001470172197080208
ENSG00000143553	0.010725938213882383
ENSG00000133794	0.010581650559990894
ENSG00000082898	0.004365436506738122
ENSG00000031823	0.001034188230279439
ENSG00000162385	0.00041631260066911856
ENSG00000265241	0.0008287745132828188
ENSG00000151276	0.0009633101462984085
